Average Solve Time,Average Explored Tiles/Iterations,Average Path Tiles,Average Memory Footprint
0.09298008509986175,141.1,90.2,10651.2
2.5502053012999566,894.8,59.6,45864.0
0.4505272919000163,350.3,59.6,22791.2
2.0435125427999994,65.7,59.6,14832.0
3.459430185400015,59.6,59.6,22160.0
