Average Solve Time,Average Explored Tiles/Iterations,Average Path Tiles,Average Memory Footprint
0.45348526700017827,283.7,206.0,19255.2
45.50277423250009,3595.8,127.8,178632.0
12.114966440900025,1813.4,128.0,87336.8
17.603003267999974,131.4,127.8,58032.0
33.471647260399735,124.0,127.8,86960.0
