Average Solve Time,Average Explored Tiles/Iterations,Average Path Tiles,Average Memory Footprint
0.05147822820072179,81.6,64.2,6795.2
0.6088328805999481,357.4,38.6,21147.2
0.1159867893999035,137.6,39.4,7806.4
1.0973447839998698,48.0,38.6,88.0
1.708356836000894,45.0,38.6,88.0
