Average Solve Time,Average Explored Tiles/Iterations,Average Path Tiles,Average Memory Footprint
0.35808132239999396,247.6,166.4,17149.6
31.793369491199975,3020.6,115.2,173880.0
7.6061755537999485,1367.4,115.6,72231.2
13.311151552500178,119.3,115.2,48832.0
25.067920724899977,112.1,115.2,73160.0
