Average Solve Time,Average Explored Tiles/Iterations,Average Path Tiles,Average Memory Footprint
0.07352220760012643,103.3,79.4,8028.8
1.3933614753002985,620.9,52.0,25312.0
0.45738685049991545,349.7,52.2,19914.4
1.286424122900098,56.8,52.0,10432.0
2.213966498099944,51.4,52.0,15560.0
