0.0071120770000561604,29.1,22.4,3175.2
0.04021370339978603,92.8,17.8,6757.6
0.015583223600151542,53.7,17.8,3822.4
0.09730209980007203,23.0,17.8,2032.0
0.1331732947995988,19.8,17.8,2960.0
